Year,Month,Day,Open,Close,Volume,Range,Close_T1,Close_T2,Close_T3,Return,MovAverage,MovVol
2011,1,11,49.26857,48.805714,111027000,0.784283,48.921429,48.017143,47.675713,-0.002365323,0.002228502,0.000959313
2011,1,12,49.035713,49.202858,75647600,0.347142,48.805714,48.921429,48.017143,0.008137244,0.00185984,0.001069971
2011,1,13,49.308571,49.382858,74195100,0.398571,49.202858,48.805714,48.921429,0.003658324,0.001782616,0.001111766
2011,1,14,49.412857,49.782856,77210000,0.577141,49.382858,49.202858,48.805714,0.008099936,0.001919329,0.001261254
2011,1,18,47.074287,48.664288,470249500,2.679997,49.782856,49.382858,49.202858,-0.02246894,0.001629076,0.001664566
2011,1,19,49.764286,48.405716,283903200,1.674286,48.664288,49.782856,49.382858,-0.005313383,0.00312639,0.00189193
2011,1,20,48.061428,47.525715,191197300,1.168571,48.405716,48.664288,49.782856,-0.018179692,0.002746028,0.002095236
2011,1,21,47.681427,46.674286,188600300,1.17857,47.525715,48.405716,48.664288,-0.017915122,0.002583062,0.002100668
2011,1,24,46.695713,48.207142,143670800,1.532856,46.674286,47.525715,48.405716,0.032841552,0.001812907,0.002034877
2011,1,25,48.047142,48.771427,136717000,0.981427,48.207142,46.674286,47.525715,0.011705423,0.000812953,0.001989404
2011,1,26,48.994286,49.121429,126718900,0.585716,48.771427,48.207142,46.674286,0.007176374,0.000291689,0.001982227
2011,1,27,49.111427,49.029999,71256500,0.265712,49.121429,48.771427,48.207142,-0.001861306,0.000683243,0.002007695
